(Intercept)
as.factor(wave)2
as.factor(wave)3
as.factor(wave)4
hsize
head_gendrfemale
age0-29
age50-69
age+70
edu_refsecondary
edu_reftertiary
-3.59185744238818
-0.304743980833343
-0.302452773169226
-0.350018791599422
-0.039377882608774
-0.171236326215603
-0.493786025368557
0.749228189189408
1.14111736262631
0.363914663989164
0.964911917234695
0.182778970966319
0.123374543940279
0.122137624069297
0.12109685540926
0.00661679663952171
0.0159558658804357
0.0415902463308858
0.019851337541294
0.0236712751995958
0.0226945906681286
0.0240506879220758
-19.651371399011
-2.47007179196429
-2.47632763019546
-2.89040363943801
-5.95120036991501
-10.7318729988552
-11.8726400762349
37.7419500137404
48.2068394289883
16.0353041529069
40.1199300560969
3.95475345701039e-05
0.0689414420223776
0.0684802318264841
0.0445448498178203
0.00400042434257786
0.000427286903281587
0.000288201572010483
2.94322914322752e-06
1.10782653320476e-06
8.84434192855523e-05
2.30629024494284e-06
