Estimate,Std. Error,t-value,Pr(>|t|),r_squared
-0.00265259193161274,0.00120036343963352,-2.20982399499155,0.0323662373074496,0.0998975086015119
0.000650769951719639,0.00854883313068747,0.0761238337175621,0.939665661904128,0.000131683522163008
-0.000264436937212288,0.00464636595186934,-0.0569126366608939,0.954872458178384,7.36093133540952e-05
