Estimate,Std. Error,t-value,Pr(>|t|),r_squared
-0.00235668358463884,0.00166585115899953,-1.41470237116154,0.164193983507105,0.0435070138590465
0.000650769951719639,0.00854883313068747,0.0761238337175621,0.939665661904128,0.000131683522163008
-0.000264436937212288,0.00464636595186934,-0.0569126366608939,0.954872458178384,7.36093133540952e-05
