2011,2013,2017,2020
0.994883790610109,1,0.998883615209098,0.994077500099992
0.993863604406583,0.994911425958707,0.996207234316138,0.996581752545677
0.993979367221876,0.984542302191959,0.996318282414562,0.997603430270652
0.855847999783303,0.846100401900356,0.841588809922281,0.843535157562414
0.998821162864268,1,0.995182296808823,0.999593737663991
0.974476390920481,0.963320701689889,0.980674248893049,0.979573801015062
0.994188328328032,0.998202622681626,1,0.99746946612436
0.993442091091037,0.996875883883979,0.989128043908364,0.995100325090009
0.992549404692165,1,0.995823145730837,0.977896850953359
0.995167454153629,0.99662328310662,0.992104849210231,0.952858994226825
0.955676265856338,0.966882650043277,0.949362132420042,0.945132805581358
0.994164861695103,0.995262613523257,0.983548329400319,0.992656376018055
0.995919120631428,0.988316872191339,0.985901834770002,0.976713669546016
0.992018300937379,0.990663075592315,0.997142480670473,0.98335465964791
1,1,0.99466624512398,0.992931932545696
