2011,2013,2017,2020
7989.9905372669,0,970.6,5635.0600592429
9903.17603801017,15838.8475697806,13121.702871206,11153.7178700857
9969.21674212613,8664.43965275457,19268.0811722442,14218.5316583302
11780.379596572,13924.286947646,14666.6122945116,14783.2313300067
5314.76965912937,0,639.428018987508,1814.12370595882
12790.6406092504,5810.83684660799,7856.29941655206,7897.31531655707
10246.7277560743,8061.97470124277,0,5141.01989204499
19211.6714935775,27942.4255787348,14307.1176836468,28895.5258330155
15732.0372642759,0,17789.1942718317,33737.3269105201
12769.6149569155,5043.36318983601,30100.3123654717,4279.7342527287
15773.9403912404,11423.7184401746,18452.7631178146,16381.974352876
5883.07918952096,7706.81122248582,5172.51634727445,13385.6534711172
9954.33982420143,4382.88465773306,7559.58973213236,3401.30841261403
3600.1260900665,1179.8710032186,1683.69713688585,2816.25320541945
0,0,11983.0519470899,10116.5080960563
