Estimate,Std. Error,t-value,Pr(>|t|),r_squared
-0.00493828439643141,0.00236781103072068,-2.08559058656314,0.0428479250406031,0.0899631055785882
-0.000131043446015862,0.00504976196561965,-0.0259504204174467,0.9794142241185,1.53048639357878e-05
0.00235027202445064,0.00744624625049252,0.315631788875527,0.753774290917239,0.00225905389681161
-0.00257854777613618,0.00362614500308412,-0.711098914671936,0.480775810121223,0.0113617379792563
0.000835351389321137,0.00620863197098747,0.134546771853233,0.893583815184982,0.000411258837857487
-0.00257854777613618,0.00362614500308412,-0.711098914671936,0.480775810121223,0.0113617379792563
