2011,2013,2017,2020
3559.43384058048,468.535625969343,620.520132969786,682.925928157048
822.117013260984,477.214807982787,331.942930090384,324.392770402507
119.664935144482,480.233282564994,430.864063707307,228.077981394585
13281.3203697121,15386.0292255542,18105.9252262827,18186.9349439627
97.6002910936452,91.6521306505359,83.9406807386549,38.3423223773509
1918.16175712802,2565.67388708615,1741.19214293128,1805.21258750918
33.5654997222636,50.3129370149771,0,120.667342600834
693.112864793067,462.790675509301,597.932768278762,684.907285737547
1017.05204124171,706.89498124603,1829.431518197,3050.66017315864
389.06277853774,224.704867176006,746.248244892132,572.520744754314
10205.580036711,10163.093917256,7879.61145804466,7190.04890723308
307.849470357056,97.6545670096451,368.635704611379,805.12263762464
113.888176012649,228.42442774792,290.713891974039,153.414791943096
0,14.1841154459339,41.1978952152735,5.41270744400364
0,0,1561.79080497679,1819.89339632722
