2011,2013,2017,2020
3196.10119461241,1303.74872530493,2518.3281814648,1753.00284406482
2451.81181101088,2496.36490583327,3269.50913759788,3393.89655748701
2929.65906213354,2313.25506149472,1780.15330125684,2303.18729321811
2050.22434488852,2044.75771758037,2221.93516305939,3038.55069827278
3567.76589277008,3492.73076218463,3811.85454158213,4408.50127203383
7996.77559472014,7936.63223980767,7528.6338549881,8570.7325384228
3166.8383256119,452.16870001631,4711.90379894042,4520.30461387543
2145.26565224749,1616.35471137512,2272.03631037552,3950.93078626173
5046.06783239818,4718.80287153993,5380.45068121588,6302.91485452592
763.88452627524,806.894659375436,1102.08379066959,1651.08211619815
249.900306086978,856.395468199377,1012.66530433844,1310.63576463305
2608.74140357796,2499.8899018047,3434.87982770978,4181.65457457175
248.086437999868,613.878595957403,385.539068952859,1130.91853450808
954.079930330309,2777.15705352487,540.704554838717,2321.67872453752
2074.62744040089,2768.48274288488,3546.32314581804,4915.45466711167
