(Intercept)
as.factor(wave)2
as.factor(wave)3
as.factor(wave)4
hsize
head_gendrfemale
age0-29
age50-69
age+70
edu_refsecondary
edu_reftertiary
quintile.gwealthtop-wealth
quintile.gincometop-income
classEmployer
classSelf-Employed
classManager
classInactive
-3.34667859808109
-0.180354053508019
-0.268330857347351
-0.198641718403645
-0.216093966317104
-0.00501646303900765
-0.161100589443739
0.259907541954842
0.493744443043823
0.0792666279749508
0.138639105247662
2.10346868522152
0.286018770481696
0.564408765685512
0.83844605464058
-0.17301810506727
0.364891173463302
0.576224124199242
0.797435330229115
0.797491368373722
0.797220180941873
0.00833041556173102
0.0177315493713014
0.0439138271030401
0.0232977595808101
0.033034104614051
0.0240276790308082
0.0269642723132569
0.0190295993990213
0.0223375068322015
0.262879131494153
0.196810961210893
0.0339363391851221
0.0258286118873335
-5.80794600144839
-0.226167623468853
-0.336468666607067
-0.24916795027562
-25.9403585230268
-0.282911714817591
-3.66856181916756
11.1559028263354
14.9465060068197
3.29897148506584
5.14158526649729
110.536677158307
12.8044178175415
2.14702765669349
4.26015934011999
-5.09831376105301
14.1274016216971
0.00437278719491867
0.832157976142176
0.753428705143071
0.81550240031471
1.31206956434493e-05
0.791281559505833
0.0214182288966971
0.000367467828585184
0.000116719166009697
0.0299622891427766
0.00678383320726161
4.01687857917942e-08
0.000214415320522939
0.0983089681733744
0.0130519476186784
0.00699081175453319
0.000145724610098849
