2011,2013,2017,2020
0.187345945544881,0.14444214824355,0.145056962802338,0.173989514636464
0.455649108209013,0.0778576649012162,0.109815952839651,0.1523427910913
0.460324487273624,0.552297340147019,0.424077772565445,0.574895226128162
0.0917682344890741,0.0792850286369135,0.101836015296585,0.264685250661231
0.0125130323179016,0.0187091986643663,0.0309484592374592,0.0210100889095906
0.284542406520978,0.406816829094816,0.44841143681464,0.521556605787288
0.65691947290281,0.765874545845655,0.64267077934316,0.483338865019912
0.0351946612718227,0.0324665611007018,0.0212701012367161,0.0146883391985938
0.36766328373756,0.429216130830902,0.5252088703573,0.632105522320001
0,0.059904713203083,0.215460295904687,0.465662019888728
0.505837160513252,0.534839419023535,0.781429938257578,0.805610729190023
0.511123906587647,0.270353241388317,0.319307419048835,0.415136343987746
0.483312613582608,0.657217471027995,0.720505014420033,0.761933679919209
0.891416276488953,0.209629617361203,0.554294480884688,0.59932799135224
0.375129453142744,0.346951489566935,0.359481349421223,0.459000072292132
