Estimate,Std. Error,t-value,Pr(>|t|),rsq
-0.00347319716857068,0.0022241987661052,-1.56154981357741,0.125558677179697,0.0525090406727372
-0.00750323062657729,0.00285307686644313,-2.62987328341118,0.0117251273398001,0.13583552853714
0.00192487715808566,0.00763503364336324,0.252111156020754,0.802129100633041,0.00144246254591439
0.000699720817119854,0.00855705826520621,0.0817711876480944,0.935199514684047,0.000151943435351766
0.00192646585139988,0.00706414441224658,0.272710428747763,0.786351651036288,0.00168739737624387
0.00458318037938631,0.00778329650757258,0.588848230942662,0.558974206515197,0.00781888863932617
-0.00041264106252617,0.00204390676840939,-0.201888397701866,0.84093450615175,0.000925481897256148
-0.00407556600890837,0.00293822449767947,-1.38708461934312,0.172402739095768,0.0418953833393976
