Estimate,Std. Error,t-value,Pr(>|t|),rsq
-0.00347319716857068,0.0022241987661052,-1.56154981357741,0.125558677179697,0.0525090406727372
-0.00214212415134751,0.0018166492585789,-1.17916220824223,0.244670569631812,0.0306325300740552
0.00192487715808566,0.00763503364336324,0.252111156020754,0.802129100633041,0.00144246254591439
-0.000902496930655632,0.00515593167713414,-0.175040513949804,0.86185081263009,0.000695860475645013
0.00192646585139988,0.00706414441224658,0.272710428747763,0.786351651036288,0.00168739737624387
-0.00116375534658984,0.00410841871617479,-0.283261134510986,0.778305175268188,0.0018202458975094
