names,mean_estimates,combined_se,t_stats,p_values
(Intercept),-4.23237603239295,0.210409688309567,-20.1149294331259,3.60541376553204e-05
hsize,-0.0931940079974682,0.00526274533798834,-17.7082495945151,5.97408917789708e-05
head_gendrfemale,-0.12647870904184,0.0119309661244414,-10.6008773910387,0.000448177116526549
age0-29,-1.0594472038723,0.0449297395474944,-23.5800878113789,1.91769823419133e-05
age50-69,1.30405667421701,0.015865987520264,82.191963944978,1.31342524065098e-07
age+70,2.17202780125965,0.0191402511017852,113.479587582687,3.61622510629674e-08
edu_refsecondary,0.905627846114387,0.0200365878236567,45.1987061911376,1.43295097604663e-06
edu_reftertiary,1.32985749841012,0.0207571471557842,64.0674505233995,3.55546525462716e-07
