2011,2013,2017,2020
0.477206373771838,0.47660503693555,0.540576136303984,0.475923081147714
0.696455089290333,0.703175400167769,0.306611661840757,0.723928650157582
0.766772874938286,0.732235285031405,0.315320157894216,0.710897566959722
0.691587811968646,0.676328111559467,0.337273216723615,0.6524733401771
0.552711883090011,0.576013214917297,0.420283890678206,0.574911327498725
0.442076866596762,0.443437704367338,0.560525231609561,0.445040884664052
0.724042541632567,0.720699972429228,0.280000000835183,0.719799896486618
0.687194846074262,0.682468072622672,0.315466657901574,0.77481196807427
0.671078006652436,0.676082877434531,0.309957726366408,0.655839803971439
0.777289297868258,0.801958812874994,0.186243403047111,0.789992813966436
0.570861465897882,0.574769427112724,0.425099963500606,0.569099167567428
0.759611400314348,0.747051446789795,0.255084197984031,0.699977711613524
0.818375143289951,0.737251533700057,0.237418373768196,0.773791518858796
0.898900000317562,0.853755123175045,0.111800313732443,0.897425647112556
0.831170413935477,0.803504618504308,0.241154222989281,0.739345542447636
