V1,mean_estimates,combined_se,t_stats,p_values
(Intercept),-2.20934224875355,0.194418334788307,-11.3638574837049,0
factor(wave)2,-0.145916706840742,0.0790855850651719,-1.84504807950143,0.0650305449261805
factor(wave)3,-0.111095200711078,0.0794511066616999,-1.39828386763847,0.162027840357379
random_part,0.0448020724224665,0.743453977940863,0.211637796719278,0.862214103981281
eval,159145.622371917,159197.528443527,-79567.8111859587,159135.622371917
